A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,F_x,F_y,G_x,G_y,H_x,H_y,K_x,K_y,L_x,L_y,M_x,M_y,P_0_x,P_0_y,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7-0.036495,-0.023044,0,0,0.057345,0.016612,0.013265,-0.002586,-0.011577,0.00022685,0.096181,0.0369,0.064754,0.037247,0.044102,0.013207,-0.069305,-0.10092,-0.084303,-0.10063,0.00022277,-0.10902,3.122,0.45157,-1.9155,3.1228,0.72535,-2.7189,0.44445
-0.036495,-0.023044,0,0,0.06538,-0.022626,0.012859,-0.0041582,-0.011466,0.0016137,0.10469,-0.0032793,0.073284,-0.0021762,0.051847,-0.020663,-0.064065,-0.13707,-0.07834,-0.13246,0.00014583,-0.16494,3.0018,-0.044688,-1.9396,2.8293,0.70955,-3.1146,0.00957
-0.036495,-0.023044,0,0,0.06538,-0.02282,0.012851,-0.004182,-0.011463,0.0016349,0.10469,-0.003459,0.073277,-0.0023671,0.051851,-0.020831,-0.064023,-0.13731,-0.078291,-0.13268,0.0001468,-0.16528,2.9999,-0.047191,-1.9393,2.8279,0.70995,-3.1165,0.0078729
-0.036495,-0.023044,0,0,0.06538,-0.02301,0.012844,-0.0042057,-0.01146,0.0016561,0.10468,-0.0036352,0.07327,-0.0025546,0.051855,-0.020996,-0.063982,-0.13755,-0.078243,-0.1329,0.00014772,-0.1656,2.9981,-0.049654,-1.9389,2.8264,0.71034,-3.1184,0.0062121
-0.036495,-0.023044,0,0,0.06538,-0.023197,0.012836,-0.0042295,-0.011457,0.0016773,0.10467,-0.0038083,0.073263,-0.0027389,0.051859,-0.021159,-0.063942,-0.13778,-0.078196,-0.13311,0.00014859,-0.16593,2.9962,-0.052079,-1.9386,2.825,0.71073,-3.1203,0.004586
-0.036495,-0.023044,0,0,0.06538,-0.023381,0.012828,-0.0042532,-0.011454,0.0016984,0.10467,-0.0039783,0.073255,-0.00292,0.051862,-0.021318,-0.063902,-0.13801,-0.078149,-0.13332,0.00014942,-0.16625,2.9944,-0.054467,-1.9382,2.8236,0.71111,-3.1221,0.002993
-0.036495,-0.023044,0,0,0.065379,-0.023562,0.01282,-0.0042769,-0.011451,0.0017196,0.10466,-0.0041454,0.073247,-0.0030981,0.051865,-0.021475,-0.063862,-0.13823,-0.078104,-0.13353,0.00015021,-0.16656,2.9925,-0.05682,-1.9379,2.8223,0.7115,-3.1238,0.0014318
-0.036495,-0.023044,0,0,0.065378,-0.02374,0.012812,-0.0043006,-0.011448,0.0017408,0.10465,-0.0043097,0.073239,-0.0032734,0.051868,-0.021629,-0.063823,-0.13846,-0.078058,-0.13373,0.00015097,-0.16687,2.9907,-0.05914,-1.9375,2.8209,0.71188,-3.1256,-9.9132e-05
-0.036495,-0.023044,0,0,0.065377,-0.023915,0.012804,-0.0043243,-0.011444,0.001762,0.10464,-0.0044714,0.07323,-0.0034459,0.05187,-0.021781,-0.063785,-0.13868,-0.078013,-0.13393,0.00015169,-0.16717,2.9888,-0.061427,-1.9372,2.8196,0.71226,-3.1273,-0.001601
-0.036495,-0.023044,0,0,0.065375,-0.024088,0.012796,-0.004348,-0.011441,0.0017831,0.10463,-0.0046304,0.073222,-0.0036158,0.051872,-0.021931,-0.063747,-0.1389,-0.077969,-0.13413,0.00015239,-0.16747,2.987,-0.063683,-1.9368,2.8183,0.71263,-3.129,-0.003075
-0.036495,-0.023044,0,0,0.065373,-0.024258,0.012788,-0.0043717,-0.011438,0.0018043,0.10463,-0.004787,0.073213,-0.0037831,0.051874,-0.022079,-0.063709,-0.13911,-0.077926,-0.13433,0.00015306,-0.16777,2.9851,-0.06591,-1.9365,2.817,0.71301,-3.1307,-0.0045223
-0.036495,-0.023044,0,0,0.065371,-0.024426,0.01278,-0.0043953,-0.011434,0.0018254,0.10462,-0.0049412,0.073204,-0.0039481,0.051875,-0.022224,-0.063672,-0.13932,-0.077882,-0.13452,0.00015371,-0.16806,2.9833,-0.068109,-1.9361,2.8157,0.71338,-3.1323,-0.005944
-0.036495,-0.023044,0,0,0.065369,-0.024591,0.012772,-0.0044189,-0.011431,0.0018466,0.10461,-0.0050931,0.073194,-0.0041107,0.051876,-0.022367,-0.063635,-0.13953,-0.07784,-0.13471,0.00015433,-0.16835,2.9814,-0.07028,-1.9358,2.8145,0.71375,-3.1339,-0.007341
-0.036495,-0.023044,0,0,0.065366,-0.024754,0.012764,-0.0044426,-0.011428,0.0018677,0.1046,-0.0052428,0.073185,-0.0042711,0.051877,-0.022509,-0.063599,-0.13974,-0.077797,-0.1349,0.00015494,-0.16864,2.9796,-0.072425,-1.9354,2.8132,0.71412,-3.1355,-0.0087143
-0.036495,-0.023044,0,0,0.065363,-0.024915,0.012756,-0.0044662,-0.011424,0.0018889,0.10459,-0.0053905,0.073175,-0.0044293,0.051878,-0.022648,-0.063563,-0.13994,-0.077755,-0.13509,0.00015552,-0.16892,2.9777,-0.074545,-1.9351,2.812,0.71448,-3.1371,-0.010065
