theta,y3.122,-0.10902
0.93399,-0.30676
0.93214,-0.30684
0.9303,-0.30692
0.92845,-0.307
0.9266,-0.30708
0.92475,-0.30716
0.9229,-0.30723
0.92105,-0.30731
0.9192,-0.30739
0.91735,-0.30747
0.9155,-0.30755
0.91365,-0.30762
0.9118,-0.3077
0.90995,-0.30778
0.9081,-0.30786
0.90625,-0.30793
0.9044,-0.30801
0.90255,-0.30809
0.9007,-0.30817
0.89885,-0.30824
0.897,-0.30832
0.89515,-0.3084
0.8933,-0.30847
0.89145,-0.30855
0.88961,-0.30863
0.88776,-0.3087
0.88591,-0.30878
0.88406,-0.30886
0.88221,-0.30893
0.88036,-0.30901
0.87851,-0.30909
0.87666,-0.30916
0.87481,-0.30924
0.87296,-0.30932
0.87111,-0.30939
0.86926,-0.30947
0.86741,-0.30954
0.86556,-0.30962
0.86371,-0.30969
0.86186,-0.30977
0.86001,-0.30985
0.85816,-0.30992
0.85631,-0.31
0.85446,-0.31007
0.85261,-0.31015
0.85077,-0.31022
0.84892,-0.3103
0.84707,-0.31037
0.84522,-0.31045
0.84337,-0.31052
0.84152,-0.3106
0.83967,-0.31067
0.83782,-0.31075
0.83597,-0.31082
0.83412,-0.3109
0.83227,-0.31097
0.83042,-0.31105
0.82857,-0.31112
0.82672,-0.3112
0.82487,-0.31127
0.82302,-0.31135
0.82117,-0.31142
0.81932,-0.31149
0.81747,-0.31157
0.81562,-0.31164
0.81377,-0.31172
0.81192,-0.31179
0.81008,-0.31186
0.80823,-0.31194
0.80638,-0.31201
0.80453,-0.31208
0.80268,-0.31216
0.80083,-0.31223
0.79898,-0.31231
0.79713,-0.31238
0.79528,-0.31245
0.79343,-0.31253
0.79158,-0.3126
0.78973,-0.31267
0.78788,-0.31274
0.78603,-0.31282
0.78418,-0.31289
0.78233,-0.31296
0.78048,-0.31304
0.77863,-0.31311
0.77678,-0.31318
0.77493,-0.31325
0.77308,-0.31333
0.77123,-0.3134
0.76939,-0.31347
0.76754,-0.31354
0.76569,-0.31362
0.76384,-0.31369
0.76199,-0.31376
0.76014,-0.31383
